X,Y,OBJECTID,advisorySpeed,animals,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashDistance,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,easting,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersectionMidblock,junctionType,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,northing,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,outdatedLocationDescription,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadCurvature,roadLane,roadMarkings,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1753456,5932889,102232,0,0,508807,0,0,0,2,0,South,300,2013,SH 1N,GREVILLE OBR,Non-Injury Crash,Yes,2012,0,North,0,1753456,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,180811,0,0,0,5932889,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1827368,5876392,102233,0,0,533902,0,0,0,1,0,North,400,2002,HAURAKI ROAD,RATA ST,Serious Crash,No,2001,0,South,0,1827368,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,1062500,0,0,0,5876392,2,0,0,0,Current location,0,0,1,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,1,0,100,0,None,0,0,0,12,Hauraki District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1919494,5738153,102234,0,0,542550,0,0,0,1,1,West,2900,2012,SH 38,KIORENUI ROAD,Serious Crash,Yes,2011,0,East,0,1919494,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Dark,1330101,0,0,0,5738153,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Curved,2-way,0,Sealed,0,0,1,0,100,0,None,0,0,0,25,Whakatane District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1761731,5438285,102235,0,0,569500,0,0,0,2,0,South,20,2013,SH 2,MAJOR DRIVE,Non-Injury Crash,Yes,2012,0,South,0,1761731,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1917603,0,0,0,5438285,4,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,46,Lower Hutt City,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1793394,5704172,102236,0,0,532700,0,0,0,1,0,South,270,2015,SH 4,KURA ROAD,Non-Injury Crash,Yes,2015,0,South,0,1793394,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1042400,0,0,0,5704172,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,36,Ruapehu District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1763162,5914805,102237,0,0,520401,0,0,0,2,0,East,130,2012,MOTU PLACE,FERNDALE ROAD,Non-Injury Crash,No,2012,0,West,0,1763162,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,643500,0,0,0,5914805,2,0,0,0,Current location,0,1,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1748651,5424211,102238,0,0,576200,0,0,0,3,0,West,50,2017,LUXFORD ST,COWAN PLACE,Minor Crash,No,2017,0,East,0,1748651,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Bright sun,2171600,1,0,0,5424211,2,0,0,0,Current location,0,1,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,47,Wellington City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1678403,6022100,102239,0,0,504600,0,0,0,2,0,South,50,2017,VICTORIA ST,HOKIANGA ROAD,Non-Injury Crash,No,2016,0,North,0,1678403,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,115700,0,0,0,6022100,2,0,0,0,Current location,0,1,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,3,Kaipara District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1571128,5179797,102240,0,0,591500,0,0,0,1,0,Null,0,2017,MADRAS ST,LICHFIELD ST,Minor Crash,No,2017,0,East,0,1571128,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,2652200,1,0,0,5179797,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1752625,5931095,102241,0,0,508803,0,0,0,0,0,Null,0,2002,SH 18,UNSWORTH DRIVE,Non-Injury Crash,Yes,2002,0,West,0,1752625,0,0,Flat,0,0,0,Intersection,T Junction,0,Overcast,180856,0,0,0,5931095,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,80,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,1,0,Open,1,0,0,Fine,Null
1407493,4919018,102242,0,0,603300,0,0,0,2,0,East,120,2004,OPOHO ROAD,NORTH ROAD,Minor Crash,No,2003,0,East,0,1407493,0,0,Hill Road,0,0,0,Intersection,Driveway,0,Overcast,2870800,3,0,0,4919018,2,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,71,Dunedin City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1686189,6101099,102243,0,0,500900,0,0,0,1,0,Null,0,2007,KERIKERI ROAD,BUTLER ROAD,Serious Crash,No,2006,0,South,0,1686189,0,0,Flat,0,0,0,Intersection,Roundabout,0,Twilight,53504,0,1,0,6101099,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Curved,2-way,0,Sealed,0,0,1,0,50,0,On,0,0,0,1,Far North District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1571338,5197575,102244,0,0,586408,0,0,0,1,0,Null,0,2018,CAM OFF RAMP NBD,SH 71,Non-Injury Crash,Yes,2018,0,North,0,1571338,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Overcast,2454702,0,0,0,5197575,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Motorway ramp,Straight,1-way,0,Sealed,0,0,0,0,80,0,Null,0,0,0,59,Waimakariri District,Give way,0,1,0,0,0,0,Open,0,0,0,Fine,Null
1759660,5436225,102245,0,0,569100,0,0,0,2,0,Null,0,2011,QUEENS DRIVE,BUNNY ST,Non-Injury Crash,No,2011,0,South,0,1759660,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,1965300,0,0,0,5436225,4,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,46,Lower Hutt City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1878242,5822959,102246,0,0,538101,0,0,0,2,0,Null,0,2015,EDGECUMBE ROAD,TWELFTH AVENUE,Non-Injury Crash,No,2014,0,North,0,1878242,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,1167000,0,0,0,5822959,2,0,0,0,Current location,0,1,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,23,Tauranga City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758668,5879402,102247,0,0,521152,0,0,0,1,1,West,1000,2014,WAIUKU ROAD,GLENBROOK STATION ROAD,Non-Injury Crash,No,2013,0,West,0,1758668,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,832800,0,0,0,5879402,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
